speech_ID,speaker_id,speaker_age,speaker_gender,speaker_accent,speech_path,length
p258_336_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_336_mic1.flac,99960
p258_262_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_262_mic1.flac,88466
p258_151_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_151_mic1.flac,101657
p258_399_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_399_mic1.flac,111648
p258_323_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_323_mic1.flac,155882
p258_383_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_383_mic1.flac,73491
p258_015_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_015_mic1.flac,318743
p258_307_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_307_mic1.flac,173838
p258_392_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_392_mic1.flac,132839
p258_187_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_187_mic1.flac,130182
p258_077_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_077_mic1.flac,127985
p258_275_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_275_mic1.flac,182633
p258_410_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_410_mic1.flac,178779
p258_291_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_291_mic1.flac,120570
p258_390_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_390_mic1.flac,112170
p258_278_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_278_mic1.flac,91468
p258_324_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_324_mic1.flac,151753
p258_215_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_215_mic1.flac,92252
p258_088_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_088_mic1.flac,79228
p258_343_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_343_mic1.flac,101838
p258_165_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_165_mic1.flac,80949
p258_242_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_242_mic1.flac,71696
p258_017_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_017_mic1.flac,155806
p258_054_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_054_mic1.flac,103519
p258_126_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_126_mic1.flac,144073
p258_373_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_373_mic1.flac,109413
p258_238_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_238_mic1.flac,90383
p258_135_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_135_mic1.flac,120558
p258_125_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_125_mic1.flac,159733
p258_177_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_177_mic1.flac,65961
p258_035_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_035_mic1.flac,67875
p258_106_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_106_mic1.flac,157733
p258_394_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_394_mic1.flac,99810
p258_029_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_029_mic1.flac,137393
p258_393_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_393_mic1.flac,142095
p258_301_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_301_mic1.flac,73534
p258_145_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_145_mic1.flac,118727
p258_072_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_072_mic1.flac,122600
p258_120_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_120_mic1.flac,149840
p258_302_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_302_mic1.flac,71631
p258_013_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_013_mic1.flac,196856
p258_169_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_169_mic1.flac,165846
p258_037_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_037_mic1.flac,104631
p258_075_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_075_mic1.flac,159970
p258_098_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_098_mic1.flac,119873
p258_136_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_136_mic1.flac,139268
p258_005_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_005_mic1.flac,273867
p258_180_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_180_mic1.flac,128604
p258_276_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_276_mic1.flac,140699
p258_232_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_232_mic1.flac,118618
p258_122_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_122_mic1.flac,122540
p258_389_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_389_mic1.flac,88492
p258_038_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_038_mic1.flac,75415
p258_019_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_019_mic1.flac,296559
p258_158_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_158_mic1.flac,100653
p258_007_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_007_mic1.flac,197995
p258_175_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_175_mic1.flac,92368
p258_140_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_140_mic1.flac,201656
p258_191_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_191_mic1.flac,152837
p258_234_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_234_mic1.flac,84827
p258_179_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_179_mic1.flac,107447
p258_181_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_181_mic1.flac,111117
p258_289_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_289_mic1.flac,133217
p258_023_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_023_mic1.flac,476902
p258_237_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_237_mic1.flac,64189
p258_134_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_134_mic1.flac,111051
p258_341_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_341_mic1.flac,101775
p258_246_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_246_mic1.flac,157262
p258_241_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_241_mic1.flac,112853
p258_144_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_144_mic1.flac,133695
p258_108_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_108_mic1.flac,177304
p258_364_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_364_mic1.flac,121435
p258_114_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_114_mic1.flac,157935
p258_327_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_327_mic1.flac,117248
p258_209_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_209_mic1.flac,101948
p258_344_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_344_mic1.flac,86630
p258_214_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_214_mic1.flac,82794
p258_198_mic1,p258,22,M,English,podcastmix/podcastmix-synth/train/speech/p258_198_mic1.flac,122367
p257_256_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_256_mic1.flac,152642
p257_053_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_053_mic1.flac,118569
p257_425_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_425_mic1.flac,71610
p257_188_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_188_mic1.flac,139392
p257_267_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_267_mic1.flac,82814
p257_047_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_047_mic1.flac,126303
p257_141_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_141_mic1.flac,96100
p257_073_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_073_mic1.flac,111069
p257_353_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_353_mic1.flac,77225
p257_023_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_023_mic1.flac,379865
p257_387_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_387_mic1.flac,71608
p257_208_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_208_mic1.flac,84740
p257_179_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_179_mic1.flac,88664
p257_276_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_276_mic1.flac,92913
p257_056_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_056_mic1.flac,69701
p257_180_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_180_mic1.flac,118720
p257_413_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_413_mic1.flac,94193
p257_089_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_089_mic1.flac,137585
p257_251_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_251_mic1.flac,151377
p257_406_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_406_mic1.flac,131866
p257_215_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_215_mic1.flac,99791
p257_091_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_091_mic1.flac,86597
p257_355_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_355_mic1.flac,92257
p257_036_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_036_mic1.flac,79201
p257_299_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_299_mic1.flac,150422
p257_113_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_113_mic1.flac,75378
p257_068_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_068_mic1.flac,92273
p257_082_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_082_mic1.flac,137382
p257_017_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_017_mic1.flac,141166
p257_385_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_385_mic1.flac,101639
p257_361_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_361_mic1.flac,67881
p257_260_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_260_mic1.flac,131833
p257_424_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_424_mic1.flac,163848
p257_162_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_162_mic1.flac,137392
p257_014_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_014_mic1.flac,169453
p257_409_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_409_mic1.flac,82988
p257_415_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_415_mic1.flac,96018
p257_172_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_172_mic1.flac,105525
p257_244_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_244_mic1.flac,122496
p257_110_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_110_mic1.flac,73444
p257_134_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_134_mic1.flac,67857
p257_042_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_042_mic1.flac,81139
p257_125_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_125_mic1.flac,86697
p257_123_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_123_mic1.flac,101718
p257_032_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_032_mic1.flac,144897
p257_153_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_153_mic1.flac,96028
p257_171_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_171_mic1.flac,90374
p257_006_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_006_mic1.flac,205264
p257_207_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_207_mic1.flac,167572
p257_058_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_058_mic1.flac,90334
p257_021_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_021_mic1.flac,291778
p257_238_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_238_mic1.flac,99845
p257_282_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_282_mic1.flac,86566
p257_420_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_420_mic1.flac,77230
p257_209_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_209_mic1.flac,94316
p257_363_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_363_mic1.flac,95999
p257_311_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_311_mic1.flac,122509
p257_300_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_300_mic1.flac,73456
p257_249_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_249_mic1.flac,71567
p257_133_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_133_mic1.flac,116689
p257_013_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_013_mic1.flac,152507
p257_317_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_317_mic1.flac,77178
p257_334_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_334_mic1.flac,111091
p257_373_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_373_mic1.flac,62320
p257_045_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_045_mic1.flac,71663
p257_022_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_022_mic1.flac,231041
p257_012_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_012_mic1.flac,167474
p257_190_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_190_mic1.flac,99933
p257_187_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_187_mic1.flac,79146
p257_198_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_198_mic1.flac,145098
p257_232_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_232_mic1.flac,171335
p257_087_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_087_mic1.flac,120629
p257_288_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_288_mic1.flac,131882
p257_393_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_393_mic1.flac,103550
p257_296_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_296_mic1.flac,146905
p257_396_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_396_mic1.flac,79110
p257_369_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_369_mic1.flac,107363
p257_165_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_165_mic1.flac,79064
p257_040_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_040_mic1.flac,124296
p257_218_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_218_mic1.flac,109297
p257_202_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_202_mic1.flac,152516
p257_377_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_377_mic1.flac,118591
p257_345_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_345_mic1.flac,129891
p257_175_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_175_mic1.flac,152435
p257_392_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_392_mic1.flac,114967
p257_136_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_136_mic1.flac,111212
p257_105_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_105_mic1.flac,86732
p257_137_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_137_mic1.flac,90357
p257_075_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_075_mic1.flac,88603
p257_100_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_100_mic1.flac,65912
p257_305_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_305_mic1.flac,92290
p257_049_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_049_mic1.flac,145041
p257_219_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_219_mic1.flac,148729
p257_111_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_111_mic1.flac,112992
p257_129_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_129_mic1.flac,126200
p257_426_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_426_mic1.flac,109286
p257_280_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_280_mic1.flac,113099
p257_330_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_330_mic1.flac,131803
p257_400_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_400_mic1.flac,94133
p257_051_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_051_mic1.flac,128059
p257_332_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_332_mic1.flac,128083
p257_124_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_124_mic1.flac,77190
p257_266_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_266_mic1.flac,118650
p257_306_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_306_mic1.flac,73481
p257_432_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_432_mic1.flac,111042
p257_196_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_196_mic1.flac,145094
p257_338_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_338_mic1.flac,116843
p257_164_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_164_mic1.flac,163930
p257_239_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_239_mic1.flac,94244
p257_411_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_411_mic1.flac,154392
p257_318_mic1,p257,24,F,English,podcastmix/podcastmix-synth/train/speech/p257_318_mic1.flac,109368
